,usdtbtc,usdtbtc,usdtbtc,usdtbtc,usdtbtc,usdtbtc,usdtbtc,usdtbtc,usdtetc,usdtetc,usdtetc,usdtetc,usdtetc,usdtetc,usdtetc,usdtetc,usdteth,usdteth,usdteth,usdteth,usdteth,usdteth,usdteth,usdteth,usdtltc,usdtltc,usdtltc,usdtltc,usdtltc,usdtltc,usdtltc,usdtltc,usdtxmr,usdtxmr,usdtxmr,usdtxmr,usdtxmr,usdtxmr,usdtxmr,usdtxmr,usdtxrp,usdtxrp,usdtxrp,usdtxrp,usdtxrp,usdtxrp,usdtxrp,usdtxrp,usdtzec,usdtzec,usdtzec,usdtzec,usdtzec,usdtzec,usdtzec,usdtzec,fiat,fiat,fiat
,open,high,low,close,volume,prev_position,position,amount,open,high,low,close,volume,prev_position,position,amount,open,high,low,close,volume,prev_position,position,amount,open,high,low,close,volume,prev_position,position,amount,open,high,low,close,volume,prev_position,position,amount,open,high,low,close,volume,prev_position,position,amount,open,high,low,close,volume,prev_position,position,amount,prev_position,position,amount
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-03 23:00:00,4575.00000004,4626.09681531,4571.50000000,4600.00000000,197.43983835,NaN,NaN,NaN,19.34682138,19.44499997,19.25982469,19.31445707,2477.73035750,NaN,NaN,NaN,348.10000014,351.59999999,347.10469601,350.90009000,1012.97451847,NaN,NaN,NaN,78.81000000,79.90000000,78.69812216,79.54599999,2165.11795253,NaN,NaN,NaN,125.08790000,127.00000000,124.66240000,126.99990000,488.65066509,NaN,NaN,NaN,0.22928000,0.23061051,0.22801477,0.23046061,210548.74287145,NaN,NaN,NaN,263.52000000,263.99999681,261.53000026,262.00000000,71.23220439,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-03 23:30:00,4595.00000000,4607.01499940,4583.29866646,4601.23005000,76.46424465,NaN,NaN,NaN,19.27218640,19.39099992,19.10657120,19.22063687,1292.56769328,NaN,NaN,NaN,350.50000008,351.70119996,349.05754451,350.67100100,565.47343032,NaN,NaN,NaN,79.54599999,79.69999976,78.50353402,78.90500000,632.16231114,NaN,NaN,NaN,126.82302229,127.58189923,124.49890001,125.99220000,821.54267797,NaN,NaN,NaN,0.22979996,0.23061021,0.22923757,0.22999868,115842.72862516,NaN,NaN,NaN,262.00000000,264.16390003,260.00000001,264.00099999,78.70301622,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 00:00:00,4604.23005000,4609.41189999,4528.68047344,4534.98886762,187.27833547,NaN,NaN,NaN,19.22063687,19.22063687,18.90842110,19.01000000,5784.66765685,NaN,NaN,NaN,350.67100000,351.62700994,343.05454120,343.19976167,581.56824208,NaN,NaN,NaN,78.72000000,78.90500000,76.99306309,76.99306309,2636.70451799,NaN,NaN,NaN,126.10030000,126.10030000,124.32000000,124.32000000,140.44101330,NaN,NaN,NaN,0.23041840,0.23041840,0.22517976,0.22591756,197431.48977722,NaN,NaN,NaN,264.16390000,265.00000000,257.49999996,257.49999996,128.57783857,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 00:30:00,4534.98886765,4575.53046646,4523.63232933,4534.67523586,152.77122372,NaN,NaN,NaN,19.01100000,19.14000001,18.87599990,18.87599990,2905.53884786,NaN,NaN,NaN,343.49861813,348.05729998,342.00000000,344.44488977,582.70868682,NaN,NaN,NaN,77.47998989,78.03899995,76.66172833,76.88000000,2041.27862922,NaN,NaN,NaN,124.32000000,124.70399971,122.62370304,123.50020051,290.81034763,NaN,NaN,NaN,0.22678730,0.22678730,0.22461100,0.22470000,140067.07058035,NaN,NaN,NaN,257.49999996,258.76714234,256.07330657,258.24986611,244.74582500,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 01:00:00,4534.90198097,4579.06050020,4531.61913042,4541.99999965,113.38925198,NaN,NaN,NaN,18.87599986,19.06699995,18.86866667,18.94809818,3952.71071722,NaN,NaN,NaN,344.92880000,346.37802902,343.11498676,345.00000000,755.68522893,NaN,NaN,NaN,76.70000004,77.70582995,76.70000004,77.53316829,2211.87194809,NaN,NaN,NaN,123.39999998,124.00059869,122.90000000,123.00000000,203.51648532,NaN,NaN,NaN,0.22549938,0.22678533,0.22549908,0.22600000,125551.36451682,NaN,NaN,NaN,257.99161695,259.82236547,256.25000178,257.00000000,53.02931474,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 01:30:00,4541.99999965,4541.99999965,4500.20000032,4522.00000000,117.68050102,NaN,NaN,NaN,18.80000003,18.99157068,18.80000003,18.99000000,2883.27093449,NaN,NaN,NaN,345.00000000,345.64628948,341.00021001,342.07867665,818.78397367,NaN,NaN,NaN,77.53316823,77.53316825,76.59999999,77.41999998,1065.88519718,NaN,NaN,NaN,122.76270000,123.17385992,121.24568491,122.31930000,338.92480716,NaN,NaN,NaN,0.22600001,0.22700000,0.22500000,0.22500001,473481.22309503,NaN,NaN,NaN,257.00000000,257.00000000,254.52800197,255.00000000,51.41721620,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 02:00:00,4520.83739307,4524.96121896,4509.00000000,4519.01999993,75.54837021,NaN,NaN,NaN,18.99000000,19.03077484,18.89661359,19.00000001,1316.62280968,NaN,NaN,NaN,342.07867665,343.00000005,341.60042002,343.00000000,307.24469401,NaN,NaN,NaN,77.02000064,77.45000340,76.70000000,77.00000000,887.60274114,NaN,NaN,NaN,122.31930000,123.67595556,121.98871165,122.39908105,5.44285899,NaN,NaN,NaN,0.22500001,0.22592147,0.22421161,0.22592147,445169.52280659,NaN,NaN,NaN,256.25000007,256.54000000,254.52800001,254.65526504,25.16649373,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 02:30:00,4519.01999971,4546.00000000,4515.00000001,4534.22674990,91.13081434,NaN,NaN,NaN,19.00000000,19.00000001,18.89356098,18.99109582,910.62174962,NaN,NaN,NaN,343.06786000,345.00000000,341.00021001,344.29000000,380.33225976,NaN,NaN,NaN,76.87249494,77.60500000,76.87249494,77.50000000,375.17366573,NaN,NaN,NaN,122.39900000,123.19009995,122.39900000,122.65910000,35.59787453,NaN,NaN,NaN,0.22422253,0.22593000,0.22422253,0.22593000,75772.66806484,NaN,NaN,NaN,254.65526503,255.49999999,254.65526503,255.49999999,5.55986867,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 03:00:00,4534.00000000,4548.38015799,4490.00000000,4515.77419999,112.17569227,NaN,NaN,NaN,18.99109583,19.11180175,18.99109582,18.99250000,475.70543105,NaN,NaN,NaN,344.99999982,344.99999993,341.42658011,342.84007560,266.56038345,NaN,NaN,NaN,77.53307240,77.53307240,77.00000011,77.22108270,680.58012540,NaN,NaN,NaN,123.18129997,123.18129997,121.10000000,121.43980000,30.10011157,NaN,NaN,NaN,0.22482570,0.22582259,0.22405381,0.22411000,129364.20006997,NaN,NaN,NaN,255.00000001,255.00000001,253.54756262,253.84036454,23.16496118,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 03:30:00,4515.77419993,4546.22974111,4511.47063163,4542.68251769,55.94600244,NaN,NaN,NaN,18.99483791,18.99483791,18.85000003,18.85000003,714.19755898,NaN,NaN,NaN,342.84007560,344.57871999,342.00000000,344.29999921,201.43409459,NaN,NaN,NaN,77.00000032,77.62517027,77.00000000,77.60000000,536.20266231,NaN,NaN,NaN,121.00000000,121.42696999,120.09385086,121.42696999,93.55979145,NaN,NaN,NaN,0.22410000,0.22634036,0.22405392,0.22634030,100724.40004165,NaN,NaN,NaN,254.50000000,254.71880000,253.54756267,254.60000000,22.85833939,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 04:00:00,4543.36398824,4544.05257500,4514.99999000,4542.99999999,78.56388935,NaN,NaN,NaN,18.89356099,18.99419849,18.88622004,18.88622006,312.66463283,NaN,NaN,NaN,345.03126742,345.10969997,342.99999020,343.00048002,171.50666906,NaN,NaN,NaN,77.53547877,77.75888437,77.00000000,77.00100001,1054.07850142,NaN,NaN,NaN,120.61000200,121.45325127,120.61000084,121.42460000,262.17949814,NaN,NaN,NaN,0.22547035,0.22638573,0.22420389,0.22634100,35492.73802618,NaN,NaN,NaN,254.59999999,254.99999979,253.00000000,253.00000000,104.02783836,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 04:30:00,4540.04724835,4541.77290000,4517.99999986,4518.00000000,94.37743335,NaN,NaN,NaN,18.93521607,19.01084790,18.88622007,19.01084784,998.54322757,NaN,NaN,NaN,343.00069001,344.10984127,342.10963005,342.87030020,68.29642270,NaN,NaN,NaN,77.24999998,77.50000000,77.00100003,77.34826499,1409.95478190,NaN,NaN,NaN,121.45325127,122.53582166,121.45290000,122.03709990,168.21314051,NaN,NaN,NaN,0.22625039,0.22756741,0.22571000,0.22605058,77732.49799725,NaN,NaN,NaN,253.50000001,254.37413873,252.00000001,252.00000001,45.09854315,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 05:00:00,4518.00000000,4529.95976204,4515.22574018,4519.22552840,42.62798499,NaN,NaN,NaN,18.95481425,19.01084758,18.87544323,18.98740866,190.28538781,NaN,NaN,NaN,342.10963014,344.10984123,342.10963014,342.93761540,98.44440688,NaN,NaN,NaN,77.34826499,77.58264990,76.70000000,77.13142154,1573.52218400,NaN,NaN,NaN,122.15913699,122.48892960,121.60619465,121.90000000,46.74785425,NaN,NaN,NaN,0.22600000,0.22649944,0.22539140,0.22539140,46710.81791621,NaN,NaN,NaN,252.00000000,252.25200001,251.24800001,251.24800001,56.52802038,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 05:30:00,4516.12886306,4529.28030178,4510.60166607,4514.33145255,64.13221174,NaN,NaN,NaN,18.89214699,18.94740568,18.84804244,18.86915166,986.21987230,NaN,NaN,NaN,342.69884255,343.23405999,340.80000002,340.96006608,657.09916155,NaN,NaN,NaN,77.07536928,77.07536928,75.85715526,76.19000000,2257.46463568,NaN,NaN,NaN,121.90000000,122.48892960,121.80010004,122.25000000,63.46153461,NaN,NaN,NaN,0.22511496,0.22639948,0.22480000,0.22511478,93670.01588823,NaN,NaN,NaN,252.25199968,253.11759613,251.00000001,251.00000026,250.98435527,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 06:00:00,4514.33145250,4517.49624931,4464.00000000,4483.33681394,219.21075786,NaN,NaN,NaN,18.89915163,18.89915163,18.51000102,18.51378007,6273.99004344,NaN,NaN,NaN,340.80000000,341.03502774,334.99900000,336.46547142,1914.63124799,NaN,NaN,NaN,75.90000035,76.19999982,74.72233335,75.59866619,4893.96340973,NaN,NaN,NaN,122.25000000,122.48889999,120.09385144,120.79550000,231.27929273,NaN,NaN,NaN,0.22463423,0.22511479,0.22181887,0.22200000,343014.76304310,NaN,NaN,NaN,251.90000000,251.90000000,248.00000000,248.29999998,105.61812819,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 06:30:00,4477.44771130,4505.22727016,4465.40824133,4500.00000000,145.17750671,NaN,NaN,NaN,18.58995148,18.69013137,18.51000103,18.63153405,1788.84731162,NaN,NaN,NaN,335.26128004,338.86032586,335.26128004,337.13042314,890.57087309,NaN,NaN,NaN,75.59866619,75.88659199,74.00000000,75.66011098,3009.72458012,NaN,NaN,NaN,121.10000000,121.10000000,118.68864060,120.79999990,251.20860703,NaN,NaN,NaN,0.22041100,0.22349996,0.22041100,0.22272734,410369.36417804,NaN,NaN,NaN,248.29999998,248.99200078,247.09333359,248.32350480,82.60921783,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 07:00:00,4500.94265786,4511.09389485,4425.00000001,4429.00000000,297.42538071,NaN,NaN,NaN,18.55628601,18.78461294,18.23000000,18.23000201,9859.65490837,NaN,NaN,NaN,338.76032595,338.76032595,328.65391000,329.32691997,2618.40987249,NaN,NaN,NaN,75.88659199,76.09999990,73.20316657,73.35001000,3949.87447577,NaN,NaN,NaN,120.79999988,120.89999995,117.09980003,118.46000005,291.05673500,NaN,NaN,NaN,0.22263371,0.22332588,0.22000000,0.22000000,316255.79337706,NaN,NaN,NaN,248.99200062,250.47996000,242.00000000,242.05922149,1027.97561411,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 07:30:00,4425.66378328,4433.93939997,4367.10000000,4369.78149999,568.79432926,NaN,NaN,NaN,18.23000000,18.35859750,17.51212538,17.51999993,25046.03837157,NaN,NaN,NaN,328.65391000,329.00000000,317.00000000,317.99999996,7501.18404308,NaN,NaN,NaN,73.53338009,74.11811464,71.55500000,71.62756517,8601.97434653,NaN,NaN,NaN,118.46000027,118.46000027,115.99829997,116.25128253,834.71262999,NaN,NaN,NaN,0.22083219,0.22083219,0.21521539,0.21521539,607391.87546310,NaN,NaN,NaN,243.69999987,243.69999989,234.99000000,234.99000000,1207.55797585,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 08:00:00,4367.10000002,4390.00000000,4280.00000000,4288.20164512,1240.89844855,NaN,NaN,NaN,17.52000000,17.70000001,16.69297065,16.69999999,40699.98757936,NaN,NaN,NaN,318.00000000,318.00000000,300.10000000,300.10000000,9212.45428430,NaN,NaN,NaN,71.55500003,72.29498995,66.00000000,66.23000000,19781.91202489,NaN,NaN,NaN,116.25128253,117.64480000,109.16051343,110.74991457,5011.63727147,NaN,NaN,NaN,0.21520000,0.21521539,0.19500000,0.20001659,4769007.75694853,NaN,NaN,NaN,234.99000000,235.21099997,219.88999999,219.99999999,1313.76811039,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 08:30:00,4288.20164514,4379.99999998,4271.30000002,4335.57581054,937.67740613,NaN,NaN,NaN,16.70000000,17.33905065,16.57320000,16.93447660,39220.55292748,NaN,NaN,NaN,301.00000000,314.87999995,298.87022183,304.20125002,10806.91433917,NaN,NaN,NaN,66.23000000,70.63836780,66.16000001,69.08602996,14779.48188399,NaN,NaN,NaN,110.00000000,113.54112000,109.00000000,111.60479998,3129.78137338,NaN,NaN,NaN,0.20001659,0.20911182,0.19550000,0.20592791,3161673.40378729,NaN,NaN,NaN,219.88999999,227.17431578,216.99999999,219.87700009,2127.89335365,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 09:00:00,4343.39557315,4352.28435272,4285.00000000,4307.78501723,573.66248128,NaN,NaN,NaN,16.84010002,17.12128000,16.70936665,17.00000000,19831.38766904,NaN,NaN,NaN,304.10000002,310.82154664,304.10000002,308.99999997,4193.43835978,NaN,NaN,NaN,68.90000002,70.35000000,68.90000002,69.89999997,4902.63683636,NaN,NaN,NaN,111.60479962,111.60500000,110.00000000,111.39040000,1404.45418876,NaN,NaN,NaN,0.20592792,0.20818743,0.20420005,0.20679842,1560599.58266140,NaN,NaN,NaN,219.89999000,230.09474098,219.89999000,227.50098007,1249.72249479,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 09:30:00,4308.00040644,4358.90000000,4285.74885000,4340.06960000,565.85944279,NaN,NaN,NaN,17.01850000,17.60000004,17.01850000,17.46000044,23210.58941774,NaN,NaN,NaN,309.00000000,313.41000000,308.52883191,313.41000000,2833.30856043,NaN,NaN,NaN,69.89999997,71.10000000,69.50000008,71.09999997,3570.12723399,NaN,NaN,NaN,111.39049997,114.99649968,111.39049996,114.97999999,1288.72769523,NaN,NaN,NaN,0.20679846,0.21188495,0.20679846,0.21077386,884623.31293518,NaN,NaN,NaN,227.50098008,231.59477413,225.31000012,226.99999999,319.26857467,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 10:00:00,4336.36842547,4430.99999998,4336.36842547,4417.81028426,250.74597924,NaN,NaN,NaN,17.52487730,17.78210129,17.31393992,17.72999000,6581.34681355,NaN,NaN,NaN,313.00000004,319.11111111,311.03854000,317.01599996,3254.77869914,NaN,NaN,NaN,70.66628550,72.79999998,70.18900004,72.41913806,5152.71869042,NaN,NaN,NaN,114.97759994,115.63768845,112.77850000,115.63760000,1286.95857192,NaN,NaN,NaN,0.20913084,0.21102489,0.20782529,0.21102485,653295.60271097,NaN,NaN,NaN,227.00000000,234.00000000,225.22666671,233.79999996,568.60287718,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 10:30:00,4421.14000002,4425.99967828,4366.73939700,4366.73939701,337.22392962,NaN,NaN,NaN,17.72999000,17.78210061,17.35674010,17.42299899,9423.33533751,NaN,NaN,NaN,317.00000000,317.99979000,312.00007001,312.00007003,3119.12729517,NaN,NaN,NaN,72.74999999,72.74999999,69.70000000,69.70859181,3843.15617220,NaN,NaN,NaN,115.62990000,115.62990000,114.00000000,114.49080000,314.24372749,NaN,NaN,NaN,0.21030850,0.21102447,0.20782547,0.20806887,395480.39412089,NaN,NaN,NaN,233.80000000,233.80000000,226.50000000,226.50000000,240.62316706,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 11:00:00,4366.73939703,4370.00000000,4285.00000000,4299.00000000,575.15275045,NaN,NaN,NaN,17.42299899,17.42299899,16.89600005,17.01999998,7833.19922304,NaN,NaN,NaN,312.00007003,312.68013768,299.99992999,303.87320998,6150.83584467,NaN,NaN,NaN,69.87999998,69.99313064,67.35032549,68.09999999,5155.54806977,NaN,NaN,NaN,114.49079980,114.49079980,109.61609615,110.79899999,462.68792542,NaN,NaN,NaN,0.20806886,0.20806886,0.20360906,0.20491290,752900.93832666,NaN,NaN,NaN,228.17866650,228.17866650,220.00000000,221.21000002,205.74227964,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 11:30:00,4300.45089850,4350.00000000,4230.51200000,4268.42681077,475.34278072,NaN,NaN,NaN,17.02000005,17.10799996,16.49944582,16.55000018,16249.99857364,NaN,NaN,NaN,303.87314000,308.07524997,296.43000000,298.00000000,7265.24715996,NaN,NaN,NaN,68.10000000,69.38206346,65.75000001,67.04887985,6715.99875066,NaN,NaN,NaN,111.27403088,111.27530000,107.69592102,108.29000000,1573.03019661,NaN,NaN,NaN,0.20499000,0.20812373,0.20104299,0.20104306,533029.79194760,NaN,NaN,NaN,221.32209985,222.85629469,214.34627968,214.90000000,344.82155815,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 12:00:00,4268.42681080,4290.77272798,4200.00000000,4246.78764997,722.48173038,NaN,NaN,NaN,16.69989698,16.86304729,16.07466666,16.26784330,14920.30853603,NaN,NaN,NaN,298.59600002,300.00000000,285.12000000,291.50000005,9787.27141329,NaN,NaN,NaN,67.29199962,67.33099998,64.84886150,65.20000002,17937.40397218,NaN,NaN,NaN,108.29009999,108.29010000,103.99990000,106.79959995,3396.92216550,NaN,NaN,NaN,0.20181432,0.20181432,0.19259440,0.19840323,2228737.61034360,NaN,NaN,NaN,215.11490002,217.37926726,210.47854000,213.10855038,543.31140310,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 12:30:00,4246.78764995,4305.00000000,4242.21210000,4260.79099994,414.25367004,NaN,NaN,NaN,16.30000000,16.62566400,16.19989999,16.27679805,7275.35034607,NaN,NaN,NaN,291.50000005,300.60790481,289.00000000,291.08000000,4032.57702297,NaN,NaN,NaN,65.84999999,67.37745313,65.45000007,66.03200002,5796.16519156,NaN,NaN,NaN,106.79940000,108.47415336,104.90000000,105.88910002,1027.75193404,NaN,NaN,NaN,0.19959939,0.20171694,0.19800000,0.19857359,996643.86729086,NaN,NaN,NaN,213.10855038,217.26010170,210.84799852,212.02326421,406.94669229,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 13:00:00,4255.00000004,4347.85163148,4222.37604700,4336.91697759,514.23420387,NaN,NaN,NaN,16.35999994,16.96199029,16.10000000,16.96199029,7613.88174463,NaN,NaN,NaN,291.99986000,301.50000000,288.12829421,299.59996000,3850.09327585,NaN,NaN,NaN,66.20013630,69.50000000,65.50000002,69.00100000,6384.05733036,NaN,NaN,NaN,106.50000000,108.00408281,105.00000000,108.00399958,1491.87781623,NaN,NaN,NaN,0.19857359,0.20358900,0.19763805,0.20315479,610321.96179882,NaN,NaN,NaN,211.43029396,217.00000000,207.00000003,217.00000000,736.16500908,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 13:30:00,4336.91697759,4343.90308848,4280.00000001,4289.22600014,272.09729225,NaN,NaN,NaN,16.74460002,16.96199029,16.65385719,16.80000036,6200.09915846,NaN,NaN,NaN,299.50000000,300.99950999,294.00001000,295.59999991,1994.00643514,NaN,NaN,NaN,69.00100001,69.37285584,67.07848999,67.49999994,4351.15240173,NaN,NaN,NaN,107.00398990,107.99999998,106.24350000,106.88120000,354.04467511,NaN,NaN,NaN,0.20415086,0.20469540,0.20159090,0.20181100,340810.99282581,NaN,NaN,NaN,216.99000000,218.10854986,213.80700002,215.00000000,363.20784810,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 14:00:00,4289.78549996,4289.78549996,4225.00000001,4230.00603187,322.63717760,NaN,NaN,NaN,16.80000041,16.85501005,16.45600009,16.46000006,6147.69761896,NaN,NaN,NaN,294.00001000,294.99999999,286.10000000,289.99999999,2834.99352036,NaN,NaN,NaN,67.29900000,67.68224998,65.50000001,65.60008996,3773.07415078,NaN,NaN,NaN,106.32600000,106.32600000,104.76680000,104.81333333,634.67859487,NaN,NaN,NaN,0.20181100,0.20262295,0.19791000,0.19900270,242319.61323274,NaN,NaN,NaN,216.00000103,216.00000103,208.69555710,213.08694548,276.28317779,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 14:30:00,4237.45669788,4237.45669788,4116.00000001,4117.00000000,761.14125104,NaN,NaN,NaN,16.50599996,16.80000000,15.95000000,15.99762855,19245.87584699,NaN,NaN,NaN,289.99999999,290.00000000,276.86557800,277.32000000,9642.01445357,NaN,NaN,NaN,65.60000000,66.09539000,63.16600000,63.26646050,10853.74450248,NaN,NaN,NaN,104.82923487,105.00000000,99.32000000,100.80999999,3680.45330904,NaN,NaN,NaN,0.19850001,0.19900278,0.19141860,0.19360771,1135458.78888381,NaN,NaN,NaN,212.08694552,213.21394000,199.86934850,202.81357848,1011.24055661,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 15:00:00,4117.00000000,4169.32200000,4050.00000000,4071.81762609,904.65842775,NaN,NaN,NaN,15.99762851,16.29999999,15.74729000,15.81000001,13022.63829172,NaN,NaN,NaN,277.31999999,282.00000000,271.46000000,274.45199844,7977.82157209,NaN,NaN,NaN,63.25000000,64.40000000,61.50000000,62.19999996,11191.95959011,NaN,NaN,NaN,99.32010001,102.18180896,99.32000001,100.32660002,4377.90254614,NaN,NaN,NaN,0.19360770,0.19400000,0.18720545,0.18786700,1481110.26785587,NaN,NaN,NaN,202.81357848,205.15340672,197.81600620,199.00002004,645.89933537,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 15:30:00,4071.81762609,4164.99999999,4050.00010000,4162.99999998,785.35482515,NaN,NaN,NaN,15.75000000,16.31027198,15.74100000,16.30175898,11398.82236180,NaN,NaN,NaN,274.45199843,285.30068221,272.20014000,285.30068221,7090.59118344,NaN,NaN,NaN,62.19999995,65.07306021,61.50000002,64.40000000,8594.38889074,NaN,NaN,NaN,99.96090000,102.84634960,98.56000000,102.84634959,1256.65317446,NaN,NaN,NaN,0.18713000,0.19399998,0.18501000,0.19300028,2042929.08719242,NaN,NaN,NaN,199.79599993,207.82040095,196.50869502,207.82040095,490.04800175,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 16:00:00,4164.00000000,4194.29314925,4071.59066538,4086.00000004,501.60832945,NaN,NaN,NaN,16.30175898,16.39170684,16.00000000,16.24832651,6646.26171299,NaN,NaN,NaN,285.30068219,286.47062000,277.02333333,278.99999999,6232.71383437,NaN,NaN,NaN,64.30000000,64.99999987,62.70000000,62.94110000,4581.17377170,NaN,NaN,NaN,102.84634959,103.32940000,101.00000000,101.99200001,509.19455893,NaN,NaN,NaN,0.19399998,0.19399998,0.18810317,0.19200000,710403.78914978,NaN,NaN,NaN,208.24225612,213.21394000,207.00000000,212.00000003,546.58767429,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 16:30:00,4089.98999998,4135.00000000,4050.00000000,4081.65842902,688.68987523,NaN,NaN,NaN,16.11543066,16.31000000,15.99000000,16.15999976,8752.03725271,NaN,NaN,NaN,278.85014011,284.99000000,276.99999998,281.00000000,2878.88749494,NaN,NaN,NaN,63.00249998,64.35999984,61.89000000,63.34414961,12877.11989278,NaN,NaN,NaN,101.99300001,103.32930000,99.08753171,101.20000000,1495.65597283,NaN,NaN,NaN,0.19160503,0.19279983,0.18704809,0.18950001,1413882.03144045,NaN,NaN,NaN,210.41000021,213.50000000,207.31599100,213.49999992,271.05578343,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 17:00:00,4088.55091116,4121.32783624,4070.00000000,4100.31057672,459.24687271,NaN,NaN,NaN,16.15999973,16.33003199,15.92111009,16.00000011,5793.39513412,NaN,NaN,NaN,280.01854121,285.00000000,279.27885656,282.98999999,2963.70213772,NaN,NaN,NaN,63.34414961,64.35999990,62.58401998,63.32000000,4265.11131471,NaN,NaN,NaN,100.82413852,102.12929880,100.62000040,101.24990040,981.58714852,NaN,NaN,NaN,0.19139708,0.19246021,0.18960001,0.19245951,342874.16616078,NaN,NaN,NaN,213.49999999,214.00000005,211.08142582,214.00000004,101.22863068,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 17:30:00,4100.51560251,4114.78000000,4021.80000000,4050.09444355,497.31362402,NaN,NaN,NaN,16.04907749,16.10921996,15.75623965,15.79600001,3817.60571176,NaN,NaN,NaN,282.98999999,283.59145669,275.50000000,277.01422993,4696.97463601,NaN,NaN,NaN,63.34414965,63.51000000,61.01000000,61.20000004,5685.81407772,NaN,NaN,NaN,102.12920000,102.12920000,99.72456278,99.72456278,773.20111615,NaN,NaN,NaN,0.19245956,0.19257291,0.18813870,0.19109987,364150.19684208,NaN,NaN,NaN,212.00000000,214.00000005,204.45636545,207.00000000,340.26071907,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 18:00:00,4052.99999995,4104.49114018,4043.79724996,4097.59021100,494.67341514,NaN,NaN,NaN,15.79600001,16.10922103,15.62786495,16.00000000,5714.45168537,NaN,NaN,NaN,277.01422993,285.00000006,277.00000000,284.69543285,3342.16097571,NaN,NaN,NaN,61.20000004,64.64389995,61.20000004,64.10000208,7325.10181169,NaN,NaN,NaN,100.87549997,102.36962437,99.87530010,102.04460000,1659.05394750,NaN,NaN,NaN,0.19003023,0.19337698,0.19003023,0.19330000,338171.11600129,NaN,NaN,NaN,206.00000013,211.03938495,202.70888405,210.00000000,334.45146564,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 18:30:00,4097.00000000,4200.00000000,4096.17600002,4170.00000000,579.71019575,NaN,NaN,NaN,16.00000000,16.59358541,16.00000000,16.59358509,3327.54244996,NaN,NaN,NaN,284.99993000,295.29999999,284.49999990,294.00000000,6046.03162481,NaN,NaN,NaN,64.64389935,66.78299999,64.10000211,66.25000000,6887.80711078,NaN,NaN,NaN,102.04464790,106.65984000,102.00014601,105.32000000,920.56933119,NaN,NaN,NaN,0.19329996,0.20000000,0.19329996,0.19989998,1160097.71598447,NaN,NaN,NaN,209.45000013,214.99999994,209.45000013,214.09999968,432.39991653,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-04 19:00:00,4171.23200000,4260.20300002,4170.00000000,4258.98999999,463.33762641,NaN,NaN,NaN,16.45000022,16.94000000,16.45000020,16.92890000,6033.69531886,NaN,NaN,NaN,293.00000000,305.93398000,292.20000000,305.54432000,5239.52746567,NaN,NaN,NaN,66.27819992,68.96549999,66.16110000,68.96549999,8808.62973493,NaN,NaN,NaN,105.81999993,108.00000000,105.81999990,107.50000000,2350.25446865,NaN,NaN,NaN,0.19989998,0.20598634,0.19899829,0.20479997,903009.52556444,NaN,NaN,NaN,214.09999968,220.00000000,213.59999999,220.00000000,715.81271054,NaN,NaN,NaN,NaN,NaN,NaN
